-6.45572e-35,-0.0881174,-0.106977,-0.0979402,-0.0942565,-0.0910121,1.13592e-34,-0.0104888,-0.00648513,-0.00853401,-0.00110801,-0.00175936,-0.0346919,-0.0261528,-0.0353109,
-5.67885e-35,-4.57193e-35,-0.0634509,-0.0742494,-0.0810566,1.85657e-35,8.12309e-35,4.72045e-35,-0.0144,-0.00381457,-0.00313458,1.38318e-34,-0.0253693,-0.0155352,-0.0164507,
-5.67885e-35,-0.0634509,-0.0881174,-0.076328,-0.0866037,-0.0810566,8.12309e-35,-0.0144,-0.0104888,-0.0125495,-0.00243314,-0.00313458,-0.0253693,-0.0164507,-0.0261528,
-4.57193e-35,-3.16424e-35,-0.0338065,-0.0573718,-0.066428,1.2745e-35,4.72045e-35,1.33883e-35,-0.0177794,-0.00509082,-0.00448752,7.32669e-35,-0.0155352,-0.00570824,-0.00671017,
-4.57193e-35,-0.0338065,-0.0634509,-0.0492568,-0.0742494,-0.066428,4.72045e-35,-0.0177794,-0.0144,-0.016255,-0.00381457,-0.00448752,-0.0155352,-0.00671017,-0.0164507,
-3.16424e-35,-1.51836e-35,-0.000520184,-0.0367054,-0.047559,6.15722e-36,1.33883e-35,-1.81335e-35,-0.0202417,-0.00610164,-0.0056508,1.01179e-35,-0.00570824,0.00352146,0.0024787,
-3.16424e-35,-0.000520184,-0.0338065,-0.0177243,-0.0573718,-0.047559,1.33883e-35,-0.0202417,-0.0177794,-0.0192154,-0.00509082,-0.0056508,-0.00570824,0.0024787,-0.00671017,
-1.51836e-35,2.78858e-36,0.0348722,-0.0133972,-0.0253867,-8.15492e-37,-1.81335e-35,-4.54469e-35,-0.0215741,-0.00673936,-0.00648981,-4.73501e-35,0.00352146,0.0116006,0.0105581,
-1.51836e-35,0.0348722,-0.000520184,0.0168544,-0.0367054,-0.0253867,-1.81335e-35,-0.0215741,-0.0202417,-0.0211365,-0.00610164,-0.00648981,0.00352146,0.0105581,0.0024787,
2.78858e-36,2.12998e-35,0.0707487,0.0111779,-0.00119336,-7.8327e-36,-4.54469e-35,-6.71596e-35,-0.0217136,-0.00695793,-0.00692569,-9.5927e-35,0.0116006,0.0181156,0.0171089,
2.78858e-36,0.0707487,0.0348722,0.0528415,-0.0133972,-0.00119336,-4.54469e-35,-0.0217136,-0.0215741,-0.0218743,-0.00673936,-0.00692569,0.0116006,0.0171089,0.0105581,
2.12998e-35,3.93896e-35,0.105665,0.0356245,0.023589,-1.46182e-35,-6.71596e-35,-8.26129e-35,-0.0207657,-0.00676416,-0.00693688,-1.33532e-34,0.0181156,0.0228584,0.0219117,
2.12998e-35,0.105665,0.0707487,0.0885878,0.0111779,0.023589,-6.71596e-35,-0.0207657,-0.0217136,-0.0214505,-0.00695793,-0.00693688,0.0181156,0.0219117,0.0171089,
3.93896e-35,5.62352e-35,0.138286,0.0586807,0.0475911,-2.0965e-35,-8.26129e-35,-9.1903e-35,-0.0189328,-0.00623322,-0.00656688,-1.59476e-34,0.0228584,0.0258355,0.0249713,
3.93896e-35,0.138286,0.105665,0.122637,0.0356245,0.0475911,-8.26129e-35,-0.0189328,-0.0207657,-0.0200263,-0.00676416,-0.00656688,0.0228584,0.0249713,0.0219117,
5.62352e-35,7.12128e-35,0.167696,0.0793969,0.0696501,-2.67197e-35,-9.1903e-35,-9.57283e-35,-0.0164794,-0.00544052,-0.0058945,-1.7436e-34,0.0258355,0.0272313,0.0264589,
5.62352e-35,0.167696,0.138286,0.15381,0.0586807,0.0696501,-9.1903e-35,-0.0164794,-0.0189328,-0.0178473,-0.00623322,-0.0058945,0.0258355,0.0264589,0.0249713,
7.12128e-35,8.391e-35,0.193196,0.0970925,0.0889218,-3.17495e-35,-9.57283e-35,-9.51715e-35,-0.0136717,-0.00450592,-0.00501394,-1.79757e-34,0.0272313,0.0273413,0.0266747,
7.12128e-35,0.193196,0.167696,0.181308,0.0793969,0.0889218,-9.57283e-35,-0.0136717,-0.0164794,-0.0151778,-0.00544052,-0.00501394,0.0272313,0.0266747,0.0264589,
8.391e-35,9.41417e-35,0.214413,0.111439,0.104931,-3.59888e-35,-9.51715e-35,-9.14848e-35,-0.0107562,-0.00352848,-0.00404443,-1.77781e-34,0.0273413,0.0265164,0.0259632,
8.391e-35,0.214413,0.193196,0.204645,0.0970925,0.104931,-9.51715e-35,-0.0107562,-0.0136717,-0.0122849,-0.00450592,-0.00404443,0.0273413,0.0259632,0.0266747,
9.41417e-35,1.01912e-34,0.231247,0.122403,0.117525,-3.93943e-35,-9.14848e-35,-8.58517e-35,-0.00792575,-0.00258091,-0.00307026,-1.70695e-34,0.0265164,0.0250937,0.024655,
9.41417e-35,0.231247,0.214413,0.223605,0.111439,0.117525,-9.14848e-35,-0.00792575,-0.0107562,-0.00938699,-0.00352848,-0.00307026,0.0265164,0.024655,0.0259632,
1.01912e-34,1.07364e-34,0.243808,0.130162,0.126802,-4.196e-35,-8.58517e-35,-7.92712e-35,-0.00531571,-0.00171721,-0.00215568,-1.60558e-34,0.0250937,0.0233602,0.0230343,
1.01912e-34,0.243808,0.231247,0.238216,0.122403,0.126802,-8.58517e-35,-0.00531571,-0.00792575,-0.00664828,-0.00258091,-0.00215568,0.0250937,0.0230343,0.024655,
1.07364e-34,1.1074e-34,0.252399,0.135046,0.133033,-4.37214e-35,-7.92712e-35,-7.25089e-35,-0.00301584,-0.000966935,-0.00134302,-1.49051e-34,0.0233602,0.0215386,0.0213176,
1.07364e-34,0.252399,0.243808,0.248695,0.130162,0.133033,-7.92712e-35,-0.00301584,-0.00531571,-0.00418131,-0.00171721,-0.00134302,0.0233602,0.0213176,0.0230343,
1.1074e-34,1.12334e-34,0.257437,0.137465,0.136594,-4.47507e-35,-7.25089e-35,-6.61038e-35,-0.00107012,-0.000345377,-0.000653525,-1.37437e-34,0.0215386,0.0197878,0.0196613,
1.1074e-34,0.257437,0.252399,0.255409,0.135046,0.136594,-7.25089e-35,-0.00107012,-0.00301584,-0.00205088,-0.000966935,-0.000653525,0.0215386,0.0196613,0.0213176,
1.12334e-34,1.12459e-34,0.259404,0.137862,0.137919,-4.51436e-35,-6.61038e-35,-6.03941e-35,0.00051274,0.00014731,-9.4852e-05,-1.26582e-34,0.0197878,0.0182097,0.018165,
1.12334e-34,0.259404,0.257437,0.258814,0.137465,0.137919,-6.61038e-35,0.00051274,-0.00107012,-0.000282543,-0.000345377,-9.4852e-05,0.0197878,0.018165,0.0196613,
1.12459e-34,1.11421e-34,0.258806,0.136666,0.137447,-4.50057e-35,-6.03941e-35,-5.55533e-35,0.00175042,0.000520588,0.000338469,-1.17011e-34,0.0182097,0.0168594,0.0168828,
1.12459e-34,0.258806,0.259404,0.25941,0.137862,0.137447,-6.03941e-35,0.00175042,0.00051274,0.00112951,0.00014731,0.000338469,0.0182097,0.0168828,0.018165,
1.11421e-34,1.09498e-34,0.256139,0.134271,0.135592,-4.44447e-35,-5.55533e-35,-5.16348e-35,0.00267653,0.000789227,0.000659056,-1.08978e-34,0.0168594,0.015757,0.015835,
1.11421e-34,0.256139,0.258806,0.257699,0.136666,0.135592,-5.55533e-35,0.00267653,0.00175042,0.0022119,0.000520588,0.000659056,0.0168594,0.015835,0.0168828,
1.09498e-34,1.06938e-34,0.251863,0.131019,0.13272,-4.35619e-35,-5.16348e-35,-4.86097e-35,0.00333288,0.000970164,0.000883151,-1.02544e-34,0.015757,0.0148986,0.0150184,
1.09498e-34,0.251863,0.256139,0.254162,0.134271,0.13272,-5.16348e-35,0.00333288,0.00267653,0.00300299,0.000789227,0.000883151,0.015757,0.0150184,0.015835,
1.06938e-34,1.03946e-34,0.246392,0.127196,0.129145,-4.24479e-35,-4.86097e-35,-4.63987e-35,0.00376376,0.00108029,0.00102793,-9.76381e-35,0.0148986,0.0142648,0.0144153,
1.06938e-34,0.246392,0.251863,0.249234,0.131019,0.129145,-4.86097e-35,0.00376376,0.00333288,0.00354629,0.000970164,0.00102793,0.0148986,0.0144153,0.0150184,
1.03946e-34,1.00691e-34,0.240083,0.123033,0.125125,-4.11801e-35,-4.63987e-35,-4.48949e-35,0.00401187,0.0011351,0.00110973,-9.41099e-35,0.0142648,0.0138278,0.0139994,
1.03946e-34,0.240083,0.246392,0.243301,0.127196,0.125125,-4.63987e-35,0.00401187,0.00376376,0.00388558,0.00108029,0.00110973,0.0142648,0.0139994,0.0144153,
1.00691e-34,9.73073e-35,0.233234,0.118711,0.120862,-3.98218e-35,-4.48949e-35,-4.39809e-35,0.00411601,0.00114808,0.00114312,-9.17673e-35,0.0138278,0.0135561,0.0137407,
1.00691e-34,0.233234,0.240083,0.236688,0.123033,0.120862,-4.48949e-35,0.00411601,0.00401187,0.00406173,0.0011351,0.00114312,0.0138278,0.0137407,0.0139994,
9.73073e-35,9.38971e-35,0.226089,0.114367,0.116516,-3.84235e-35,-4.39809e-35,-4.35389e-35,0.00410979,0.00113033,0.00114042,-9.04025e-35,0.0135561,0.0134173,0.0136085,
9.73073e-35,0.226089,0.233234,0.229668,0.118711,0.116516,-4.39809e-35,0.00410979,0.00411601,0.00411102,0.00114808,0.00114042,0.0135561,0.0136085,0.0137407,
9.38971e-35,9.05378e-35,0.218844,0.110102,0.112203,-3.70239e-35,-4.35389e-35,-4.34575e-35,0.00402129,0.00109094,0.00111166,-8.9809e-35,0.0134173,0.0133806,0.0135732,
9.38971e-35,0.218844,0.226089,0.222456,0.114367,0.112203,-4.35389e-35,0.00402129,0.00410979,0.00406418,0.00113033,0.00111166,0.0134173,0.0135732,0.0136085,
9.05378e-35,8.72856e-35,0.211652,0.10599,0.108011,-3.56523e-35,-4.34575e-35,-4.36356e-35,0.00387335,0.00103697,0.00106492,-8.97923e-35,0.0133806,0.0134174,0.0136076,
9.05378e-35,0.211652,0.218844,0.215226,0.110102,0.108011,-4.34575e-35,0.00387335,0.00402129,0.00394664,0.00109094,0.00106492,0.0133806,0.0136076,0.0135732,
8.72856e-35,8.41796e-35,0.204627,0.102079,0.103997,-3.433e-35,-4.36356e-35,-4.39852e-35,0.00368414,0.00097363,0.00100628,-9.01777e-35,0.0134174,0.013503,0.0136877,
8.72856e-35,0.204627,0.211652,0.20811,0.10599,0.103997,-4.36356e-35,0.00368414,0.00387335,0.00377886,0.00103697,0.00100628,0.0134174,0.0136877,0.0136076,
8.41796e-35,8.12463e-35,0.197856,0.0984022,0.100203,-3.30717e-35,-4.39852e-35,-4.44305e-35,0.00346778,0.000904983,0.000940346,-9.08118e-35,0.013503,0.0136156,0.0137927,
8.41796e-35,0.197856,0.204627,0.201209,0.102079,0.100203,-4.39852e-35,0.00346778,0.00368414,0.00357693,0.00097363,0.000940346,0.013503,0.0137927,0.0136877,
8.12463e-35,7.8502e-35,0.1914,0.0949778,0.0966537,-3.18873e-35,-4.44305e-35,-4.49076e-35,0.0032349,0.000833765,0.000870525,-9.15629e-35,0.0136156,0.0137369,0.013905,
8.12463e-35,0.1914,0.197856,0.194593,0.0984022,0.0966537,-4.44305e-35,0.0032349,0.00346778,0.00335317,0.000904983,0.000870525,0.0136156,0.013905,0.0137927,
7.8502e-35,7.59557e-35,0.1853,0.0918154,0.093362,-3.07829e-35,-4.49076e-35,-4.53637e-35,0.00299359,0.000761977,0.000799131,-9.232e-35,0.0137369,0.0138517,0.0140096,
7.8502e-35,0.1853,0.1914,0.188316,0.0949778,0.093362,-4.49076e-35,0.00299359,0.0032349,0.00311688,0.000833765,0.000799131,0.0137369,0.0140096,0.013905,
7.59557e-35,7.3611e-35,0.179583,0.0889174,0.090334,-2.97619e-35,-4.53637e-35,-4.57557e-35,0.00274988,0.000691082,0.000727883,-9.29916e-35,0.0138517,0.0139475,0.0140946,
7.59557e-35,0.179583,0.1853,0.182409,0.0918154,0.090334,-4.53637e-35,0.00274988,0.00299359,0.00287511,0.000761977,0.000727883,0.0138517,0.0140946,0.0140096,
7.3611e-35,7.14672e-35,0.174265,0.086281,0.0875693,-2.88252e-35,-4.57557e-35,-4.60486e-35,0.00250816,0.000622248,0.000658095,-9.35027e-35,0.0139475,0.014014,0.01415,
7.3611e-35,0.174265,0.179583,0.176895,0.0889174,0.0875693,-4.57557e-35,0.00250816,0.00274988,0.00263298,0.000691082,0.000658095,0.0139475,0.01415,0.0140946,
7.14672e-35,6.95208e-35,0.169353,0.0838999,0.085063,-2.79724e-35,-4.60486e-35,-4.62155e-35,0.00227152,0.00055583,0.000590562,-9.37933e-35,0.014014,0.0140435,0.0141683,
7.14672e-35,0.169353,0.174265,0.171782,0.086281,0.085063,-4.60486e-35,0.00227152,0.00250816,0.00239431,0.000622248,0.000590562,0.014014,0.0141683,0.01415,
6.95208e-35,6.77663e-35,0.164844,0.0817657,0.0828076,-2.72022e-35,-4.62155e-35,-4.62355e-35,0.00204212,0.000492215,0.000525588,-9.3817e-35,0.0140435,0.0140297,0.0141433,
6.95208e-35,0.164844,0.169353,0.167075,0.0838999,0.0828076,-4.62155e-35,0.00204212,0.00227152,0.00216169,0.00055583,0.000525588,0.0140435,0.0141433,0.0141683,
6.77663e-35,6.61969e-35,0.160733,0.0798685,0.0807942,-2.6512e-35,-4.62355e-35,-4.60923e-35,0.00182156,0.000431676,0.00046354,-9.35374e-35,0.0140297,0.0139679,0.0140706,
6.77663e-35,0.160733,0.164844,0.162768,0.0817657,0.0807942,-4.62355e-35,0.00182156,0.00204212,0.00193702,0.000492215,0.00046354,0.0140297,0.0140706,0.0141433,
6.61969e-35,6.48046e-35,0.157009,0.0781974,0.0790121,-2.58987e-35,-4.60923e-35,-4.57732e-35,0.00161095,0.000374407,0.000404652,-9.29264e-35,0.0139679,0.0138542,0.0139465,
6.61969e-35,0.157009,0.160733,0.158853,0.0798685,0.0790121,-4.60923e-35,0.00161095,0.00182156,0.00172167,0.000431676,0.000404652,0.0139679,0.0139465,0.0140706,
6.48046e-35,6.35809e-35,0.15366,0.0767403,0.07745,-2.53586e-35,-4.57732e-35,-4.52685e-35,0.00141117,0.000320607,0.000349129,-9.19623e-35,0.0138542,0.013686,0.0137682,
6.48046e-35,0.15366,0.157009,0.155319,0.0781974,0.07745,-4.57732e-35,0.00141117,0.00161095,0.00151669,0.000374407,0.000349129,0.0138542,0.0137682,0.0139465,
6.35809e-35,6.25164e-35,0.15067,0.0754845,0.0760954,-2.48876e-35,-4.52685e-35,-4.45711e-35,0.00122283,0.000270476,0.000297186,-9.06286e-35,0.013686,0.013461,0.0135337,
6.35809e-35,0.15067,0.15366,0.152152,0.0767403,0.0760954,-4.52685e-35,0.00122283,0.00141117,0.00132285,0.000320607,0.000297186,0.013686,0.0135337,0.0137682,
6.25164e-35,6.16017e-35,0.148026,0.0744167,0.0749354,-2.44812e-35,-4.45711e-35,-4.36764e-35,0.0010462,0.000224188,0.000249036,-8.89139e-35,0.013461,0.013178,0.0132416,
6.25164e-35,0.148026,0.15067,0.149337,0.0754845,0.0749354,-4.45711e-35,0.0010462,0.00122283,0.00114065,0.000270476,0.000249036,0.013461,0.0132416,0.0135337,
6.16017e-35,6.08275e-35,0.14571,0.0735233,0.0739564,-2.41352e-35,-4.36764e-35,-4.25832e-35,0.000880846,0.00018175,0.000204777,-8.68122e-35,0.013178,0.0128365,0.0128914,
6.16017e-35,0.14571,0.148026,0.146858,0.0744167,0.0739564,-4.36764e-35,0.000880846,0.0010462,0.000970052,0.000224188,0.000204777,0.013178,0.0128914,0.0132416,
6.08275e-35,6.01851e-35,0.143711,0.0727917,0.0731453,-2.38455e-35,-4.25832e-35,-4.12936e-35,0.000725734,0.000142906,0.00016425,-8.43239e-35,0.0128365,0.012437,0.0124837,
6.08275e-35,0.143711,0.14571,0.144701,0.0735233,0.0731453,-4.25832e-35,0.000725734,0.000880846,0.000810234,0.00018175,0.00016425,0.0128365,0.0124837,0.0128914,
6.01851e-35,5.96666e-35,0.142017,0.0722099,0.0724897,-2.36087e-35,-4.12936e-35,-3.98137e-35,0.000579906,0.000107387,0.000127142,-8.14568e-35,0.012437,0.0119814,0.0120201,
6.01851e-35,0.142017,0.143711,0.142855,0.0727917,0.0724897,-4.12936e-35,0.000579906,0.000725734,0.000660128,0.000142906,0.000127142,0.012437,0.0120201,0.0124837,
5.96666e-35,5.92647e-35,0.140619,0.0717671,0.0719784,-2.34213e-35,-3.98137e-35,-3.81524e-35,0.000443077,7.51272e-05,9.32484e-05,-7.82257e-35,0.0119814,0.0114724,0.0115034,
5.96666e-35,0.140619,0.142017,0.141308,0.0722099,0.0719784,-3.98137e-35,0.000443077,0.000579906,0.00051903,0.000107387,9.32484e-05,0.0119814,0.0115034,0.0120201,
5.92647e-35,5.89715e-35,0.139507,0.0714518,0.0716003,-2.32793e-35,-3.81524e-35,-3.63208e-35,0.000316025,4.64249e-05,6.26951e-05,-7.46513e-35,0.0114724,0.0109133,0.0109373,
5.92647e-35,0.139507,0.140619,0.140052,0.0717671,0.0716003,-3.81524e-35,0.000316025,0.000443077,0.000387174,7.51272e-05,6.26951e-05,0.0114724,0.0109373,0.0115034,
5.89715e-35,5.87783e-35,0.138671,0.0712512,0.0713436,-2.31777e-35,-3.63208e-35,-3.43317e-35,0.000200068,2.18674e-05,3.60258e-05,-7.07587e-35,0.0109133,0.0103081,0.0103257,
5.89715e-35,0.138671,0.139507,0.139077,0.0714518,0.0713436,-3.63208e-35,0.000200068,0.000316025,0.000265758,4.64249e-05,3.60258e-05,0.0109133,0.0103257,0.0109373,
5.87783e-35,5.86762e-35,0.138101,0.0711509,0.0711945,-2.31111e-35,-3.43317e-35,-3.22015e-35,9.52159e-05,1.80331e-06,1.38867e-05,-6.6577e-35,0.0103081,0.00966162,0.00967334,
5.87783e-35,0.138101,0.138671,0.138374,0.0712512,0.0711945,-3.43317e-35,9.52159e-05,0.000200068,0.000155765,2.18674e-05,1.38867e-05,0.0103081,0.00967334,0.0103257,
5.86762e-35,5.86582e-35,0.137788,0.0711374,0.0711388,-2.30753e-35,-3.22015e-35,-2.99529e-35,-2.64926e-06,-1.45606e-05,-3.76339e-06,-6.21421e-35,0.00966162,0.00898015,0.00898584,
5.86762e-35,0.137788,0.138101,0.137932,0.0711509,0.0711388,-3.22015e-35,-2.64926e-06,9.52159e-05,5.54995e-05,1.80331e-06,-3.76339e-06,0.00966162,0.00898584,0.00967334,
5.86582e-35,5.87245e-35,0.137735,0.0712044,0.0711655,-2.30707e-35,-2.99529e-35,-2.76199e-35,-0.000104222,-3.00657e-05,-1.86694e-05,-5.75031e-35,0.00898015,0.00827269,0.00827119,
5.86582e-35,0.137735,0.137788,0.137748,0.0711374,0.0711655,-2.99529e-35,-0.000104222,-2.64926e-06,-4.22626e-05,-1.45606e-05,-1.86694e-05,0.00898015,0.00827119,0.00898584,
5.87245e-35,5.8888e-35,0.137964,0.0713609,0.0712749,-2.31053e-35,-2.76199e-35,-2.52521e-35,-0.000227237,-4.99929e-05,-3.50175e-05,-5.27304e-35,0.00827269,0.00755229,0.0075411,
5.87245e-35,0.137964,0.137735,0.137833,0.0712044,0.0712749,-2.76199e-35,-0.000227237,-0.000104222,-0.000151943,-3.00657e-05,-3.50175e-05,0.00827269,0.0075411,0.00827119,
5.8888e-35,5.91784e-35,0.138528,0.0716384,0.0714859,-2.31973e-35,-2.52521e-35,-2.29155e-35,-0.000393828,-8.1531e-05,-5.93803e-05,-4.79228e-35,0.00755229,0.00683658,0.00681199,
5.8888e-35,0.138528,0.137964,0.138223,0.0713609,0.0714859,-2.52521e-35,-0.000393828,-0.000227237,-0.000294143,-4.99929e-05,-5.93803e-05,0.00755229,0.00681199,0.0075411,
